13.01721,77.5606
13.0170604,77.56085429999997
13.01726,77.56063
13.01871,77.56142
13.018,77.56189
13.0177115,77.56087240000002
13.0171043,77.5607796
13.0177,77.56184
13.01738,77.56189
13.0169324,77.561072
13.0172163,77.5606038
13.0167,77.56184
13.0173287,77.561914
13.0167772,77.5613652
13.01706,77.56204
13.0166129,77.5616531
13.0275791,77.5619973
13.0274,77.56196
13.02759,77.56224
13.026956599999998,77.56191390000002
13.0275,77.56187
13.02698,77.56248000000002
13.0263476,77.56198420000003
13.0190137,77.56167109999998
13.01916,77.56179
13.0186575,77.56198309999998
13.01949,77.56206
13.01854,77.56178
13.018055699999998,77.5619527
13.0185392,77.5613155
13.01821,77.56114000000002
13.019,77.56166
13.0176181,77.5618528
13.0179976,77.561026
13.0168102,77.5613073
13.016845300000002,77.5619207
13.0170648,77.5620377
13.0166459,77.5615952
13.0174783,77.56074720000002
13.0164817,77.56188320000003
13.01601,77.56271
13.0163174,77.56217109999999
13.03006,77.56275
13.02916,77.56266
13.028967800000002,77.56248690000002
13.02893,77.56232
13.0286829,77.56253249999997
13.02865,77.56241999999997
13.02975,77.5626
13.02819,77.5627
13.02814,77.56234
13.0283196,77.56236820000002
13.02839,77.56213000000002
13.02799,77.5623
13.0275632,77.5624363
13.027712,77.5625786
13.0276676,77.5622516
13.02753,77.56268
13.02783,77.5622
13.0278994,77.56287640000002
13.0278035,77.5619512
13.0269728,77.56248070000002
13.02673,77.5627
13.0270134,77.5619186
13.027551,77.56252590000003
13.0274903,77.5620931
13.0262693,77.56261500000002
13.026159300000002,77.56204670000002
13.026735,77.5626911
13.02624,77.5632
13.025571,77.5623047
13.02608,77.56258000000003
13.025004699999998,77.5625457
13.02437,77.56265
13.0244353,77.56278520000002
13.0244,77.5628
13.0231,77.56331999999998
13.02051,77.56267
13.01989,77.56251999999998
13.0197516,77.5622312
13.019859599999998,77.5625777
13.0195499,77.5628804
13.01969,77.5629
13.018740199999998,77.56241709999998
13.0188937,77.5627885
13.01869,77.56276
13.019351,77.5619463
13.01857,77.56304
13.01823,77.56244659999999
13.01866,77.56322
13.01823,77.56291
13.018726199999998,77.562513
13.01792,77.56319
13.0178,77.56319
13.0175134,77.5618692
13.0170339,77.5624059
13.0173494,77.5619043
13.0181752,77.56221490000001
13.01792,77.56300999999998
13.0178463,77.5631746
13.0176036,77.5633
13.0170305,77.56245340000002
13.0163504,77.5621133
13.0168246,77.5632808
13.01697,77.5633
13.0161861,77.56240129999998
13.016167,77.5631941
13.0170271,77.562501
13.01598,77.5632
13.0160219,77.5626892
13.01571,77.56324000000002
13.0158603,77.5629745
13.03003,77.56313
13.03002,77.56324000000002
13.029642,77.56330870000002
13.02971,77.56331
13.03004,77.56305
13.03005,77.56294
13.0291675,77.5631407
13.02917,77.5633
13.02998,77.56358
13.0291673,77.5631302
13.0287722,77.5631258
13.02818,77.56333000000002
13.02828,77.56369000000002
13.0280835,77.5627646
13.0287713,77.56315
13.0278168,77.5633929
13.02763,77.56304
13.0284247,77.56238470000002
13.0279303,77.5624569
13.0276704,77.56311629999998
13.0275906,77.5630695
13.027940699999998,77.563518
13.0279,77.56355
13.02715,77.5634
13.0269845,77.5631241
13.0270863,77.5634255
13.0271625,77.56339059999998
13.0276067,77.5629562
13.0263919,77.56263759999999
13.0265096,77.5636562
13.0268074,77.56282900000002
13.0259,77.5639
13.025829,77.5621905
13.02592,77.5633
13.025323599999998,77.5624099
13.0258712,77.5639089
13.0259329,77.5638869
13.02461,77.56257
13.0247599,77.5626493
13.0244131,77.5631535
13.0244122,77.5631288
13.02445,77.56415
13.0244113,77.5631041
13.02316,77.564
13.02377,77.56415
13.02393,77.56418000000002
13.0228495,77.56396020000003
13.02206,77.56317
13.02138,77.56312
13.0210711,77.5633609
13.02126,77.56306
13.02071,77.56353
13.02066,77.56274
13.02039,77.56262
13.0203,77.56259
13.0197218,77.56283959999998
13.0195759,77.5631148
13.0196441,77.5628936
13.01935,77.56354
13.0200661,77.562437
13.0188,77.5635
13.0186668,77.56311529999998
13.0186816,77.5632632
13.018988,77.5628017
13.0189143,77.5635083
13.0194287,77.56339190000001
13.0183011,77.56291949999998
13.01797,77.56323
13.018664,77.5631587
13.01786,77.56343000000003
13.01775,77.56323
